node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks,labels
Clare of Assisi,0.416666666667,5.96718406083e-05,3,4,5,0.000601142170123,6.90363518268e-05,0
Integral,0.75,0.000240694258187,5,4,5,0.00150285542531,0.000319247071948,0
Age of Enlightenment,0.555555555556,0.000145573281042,9,4,5,0.00120228434025,0.000208898760122,0
Steve Burke (businessman),0.8,0.00162237974035,5,3,5,0.000300571085062,6.49631355227e-05,0
Field (computer science),0.462962962963,0.000353552537893,27,4,5,0.00150285542531,0.000112976588534,5
Camping (microframework),0.375,0.000181636545273,2,4,5,0.000300571085062,5.38535152369e-05,0
Computer program,0.671960072595,0.0135392659505,551,4,5,0.0321611061016,0.00349188273566,6
ABC World News Tonight,0.35,0.00367447881337,10,3,5,0.00360685302074,0.000216092825863,0
Domestic robot,0.916666666667,0.000274940981623,6,4,5,0.000601142170123,0.000109639980004,0
Walmart de México y Centroamérica,0.3,4.83281818649e-05,5,4,5,0.000300571085062,5.93997650519e-05,0
Soso (search engine),0.5,2.42197839452e-05,3,4,5,0.000300571085062,5.61642711902e-05,0
List of National Historic Landmarks in Philadelphia,0.416666666667,4.06486517598e-05,3,4,5,0.000300571085062,6.34834544644e-05,0
Hutchison 3G,0.5,6.60539562141e-05,3,4,5,0.000300571085062,5.71651063875e-05,0
Northeast China,1.0,2.27636946387e-05,2,4,5,0.000601142170123,8.68000838034e-05,0
Wayland (display server protocol),0.4,0.0010910701893,20,3,5,0.000601142170123,7.62272354449e-05,8
Mill (currency),0.944444444444,0.000117232610459,18,4,5,0.00480913736099,0.000102928695062,8
Windows Embedded Compact,0.640243902439,0.000230803761001,41,4,5,0.00240456868049,0.000154400249363,9
MediaWiki,0.625,0.000264198611306,2,4,5,0.000300571085062,5.40883686741e-05,0
Market capitalization,0.869565217391,0.00173971257741,46,4,5,0.00420799519086,0.000604892225542,9
Parameter,0.928571428571,0.000314926960059,7,4,5,0.00180342651037,0.000146485642298,0
June 15th North–South Joint Declaration,0.5,1.8210955711e-05,1,4,4,0.000300571085062,6.04513603048e-05,0
World News Now,0.25,0.000213675213675,1,4,4,0.000300571085062,6.05784404989e-05,0
Global Green Growth Institute,1.0,1.8210955711e-05,1,4,4,0.000300571085062,6.04513603048e-05,0
Associative array,0.701612903226,0.000704535553959,31,4,5,0.00300571085062,0.000183008725163,5
List of U.S. states by date of admission to the Union,0.474358974359,0.000276405747692,39,4,5,0.000901713255185,0.000344455115865,9
NCAA Division I Football Bowl Subdivision,0.8125,5.9440238468e-05,8,4,5,0.00120228434025,0.00015615217513,0
Martin Fowler,1.0,0.00167224080268,1,3,3,0.000300571085062,5.38124086728e-05,0
Florin sign,0.647058823529,0.000115252608479,17,4,5,0.00450856627592,0.00010048850635,8
NBCSN,0.375,0.000181412841669,11,4,5,0.000601142170123,6.35300955345e-05,8
"Los Gatos, California",0.321428571429,0.000120748168938,7,4,5,0.000601142170123,7.88774542844e-05,0
"Morrisville, North Carolina",0.40625,4.1453048887e-05,8,4,5,0.000300571085062,6.05894629638e-05,0
Chicago blues,0.416666666667,0.000246756264186,12,4,5,0.00120228434025,0.000125551668785,8
China,0.769841269841,0.00119799065956,63,4,5,0.0138262699128,0.00189475546368,2
Computational linguistics,0.796875,0.000430611613402,16,4,5,0.00150285542531,0.000444714130073,8
MarkLogic,0.35,0.000263981033212,5,4,5,0.000300571085062,5.79662182607e-05,0
Konrad Zuse,0.411764705882,9.53120223128e-05,17,4,5,0.000601142170123,7.53201953221e-05,8
Gupta Empire,1.0,1.16905723313e-05,4,4,5,0.000300571085062,7.99306836888e-05,0
Rupee,0.944444444444,0.000117232610459,18,4,5,0.00480913736099,0.000102928695062,8
Image sharing,0.625,0.000177369985722,4,4,5,0.000601142170123,0.000128108875851,0
Xeon Phi,0.5,0.000128633907898,2,4,5,0.000300571085062,5.78209969287e-05,0
Exclusive right,0.45,0.000561545298673,10,4,5,0.000601142170123,0.000391188884029,0
Roy O. Disney,0.291666666667,0.000164072039072,3,4,5,0.000601142170123,9.21151130011e-05,0
Data (computing),0.769005847953,0.0102611206154,171,4,5,0.00510970844605,0.00218312517991,1
Server Application Programming Interface,0.4375,0.00043861418085,4,4,5,0.000300571085062,5.75815445717e-05,0
Middleware,0.735294117647,0.000525447432259,17,4,5,0.00150285542531,0.000103048491039,8
Indonesia,0.540322580645,0.000437749494625,31,4,5,0.00751427712654,0.00135518513191,5
Random-access memory,0.755376344086,0.00141225165791,93,4,5,0.00811541929666,0.000836274463833,2
Nielsen Holdings,0.833333333333,0.000492119699736,6,4,5,0.00120228434025,0.00013792289736,0
Pac-12 Football Championship Game,0.208333333333,5.84978009727e-05,3,4,5,0.000601142170123,7.23636342821e-05,0
Illinois Senate,0.4375,0.000526271899292,4,4,5,0.000901713255185,0.000104271730086,0
CBC Television,0.34375,0.000281515896676,8,4,5,0.000300571085062,8.53551708418e-05,0
Canadians,0.625,0.000185980963672,10,4,5,0.000601142170123,7.80288336752e-05,0
Type system,0.759146341463,0.00153165587396,82,4,5,0.00661256387136,0.000393108428838,2
High availability,1.0,0.000285403002794,3,4,5,0.000300571085062,5.96921618858e-05,0
Remote procedure call,0.818965517241,0.000564453707538,29,4,5,0.00120228434025,0.000112461001252,5
List of public corporations by market capitalization,0.75,0.000315086129602,45,4,5,0.00150285542531,0.000150777175821,9
Cumberland Narrows,0.714285714286,0.000101477756965,7,4,5,0.000601142170123,7.14127756666e-05,0
PHP,0.75,0.00450360036286,55,3,5,0.00541027953111,0.000214998384326,9
Time in the United States,0.424242424242,0.000301146498073,33,4,5,0.000601142170123,0.000325483165432,5
Nepal,0.388888888889,1.8676763528e-05,9,4,5,0.00180342651037,0.000285268788677,0
Spanner (database),0.7,0.000263981033212,5,4,5,0.000300571085062,5.79662182607e-05,0
Jim Walton (journalist),0.5,0.000267094017094,1,4,4,0.000300571085062,6.23101413616e-05,0
Googol,0.45,0.000111040776197,5,4,5,0.000601142170123,0.000106014985592,0
Business intelligence,0.638888888889,0.000399598013494,9,4,5,0.000901713255185,0.000134534093614,0
ICANN,0.416666666667,0.00013950805112,24,4,5,0.000601142170123,0.000169923723478,5
Linux kernel,0.332692307692,0.00111099658482,65,4,5,0.00270513976555,0.000172828022802,2
Paper,0.833333333333,0.000954214101987,9,4,5,0.00180342651037,0.000271139007878,0
Communications satellite,0.833333333333,0.000179012799591,12,4,5,0.00180342651037,0.00044203811423,8
Minification (programming),0.666666666667,0.00112288505146,3,4,5,0.000601142170123,6.6826261671e-05,0
Strategic management,1.0,0.000976291826018,9,4,5,0.00120228434025,0.000271699428906,0
Autonomous research robot,0.9,0.000155495210003,5,4,5,0.000300571085062,5.92517475359e-05,0
Transclusion,0.8125,0.00024333490886,12,4,5,0.000300571085062,8.86169933159e-05,8
Best practice,1.0,0.000657558614638,6,4,5,0.000901713255185,0.00010913151671,0
Maize,1.0,0.000128154665098,5,4,5,0.000601142170123,0.000110716382234,0
Io (programming language),0.21875,8.62288005637e-05,12,4,5,0.000601142170123,6.63150994516e-05,8
INI file,0.25,0.0002775002775,2,4,5,0.000300571085062,6.61366932025e-05,0
Pacific Time Zone,0.375,0.00019972697056,4,4,5,0.00120228434025,8.61527789652e-05,0
ASP.NET MVC,0.583333333333,0.000299036961362,3,4,5,0.000601142170123,6.02884453929e-05,0
Nexus 6P,0.21875,3.37891248932e-05,4,4,5,0.000601142170123,6.2027307816e-05,0
Alpine climate,0.857142857143,2.5229763692e-05,7,4,5,0.000300571085062,7.74102901018e-05,0
HLN (TV network),0.75,0.000270829597753,2,4,5,0.000601142170123,7.11059759786e-05,0
Indian Americans,0.4375,0.000153753251579,4,4,5,0.000300571085062,6.87876791616e-05,0
MSNBC,0.375,0.000209632131584,13,4,5,0.00120228434025,7.66162457582e-05,8
Online community,0.5,0.000372136595451,16,4,5,0.00120228434025,0.000117591025347,8
Modem,0.891304347826,0.000242344003153,23,4,5,0.00210399759543,0.000269222453589,5
Corporate media,0.642857142857,0.000356001661065,7,4,5,0.000601142170123,0.000121193508242,0
List of Mozilla products,1.0,0.000167224080268,1,4,4,0.000300571085062,6.56779828614e-05,0
Android (operating system),0.595416666667,0.00688303549502,300,3,5,0.0225428313796,0.000932577072081,7
Sovereign state,0.877777777778,0.00100010113968,45,4,5,0.00931770363691,0.00548613773315,9
Symbol,0.871212121212,0.00314638240271,33,3,5,0.00420799519086,0.00116070708881,5
Flip-flop (electronics),0.857142857143,0.000208644031544,14,4,5,0.00120228434025,0.000152298813871,8
Marcelo Claure,0.416666666667,0.00161513605181,3,3,5,0.000300571085062,6.0703044869e-05,0
Metric prefix,0.821428571429,0.000244933798887,14,4,5,0.00210399759543,0.000391534501654,8
House of Lords,1.0,0.000343406593407,1,4,4,0.000300571085062,6.48342739737e-05,0
Managed code,0.8,5.61483918678e-05,5,4,5,0.000901713255185,6.12634800494e-05,0
Unique identifier,0.607142857143,0.000267487658434,7,4,5,0.000901713255185,0.000156987711066,0
Image file formats,0.890625,0.000279368745798,16,4,5,0.00180342651037,0.00015719063897,8
Framework Class Library,0.5,4.19271969366e-05,2,4,5,0.000300571085062,5.51719653627e-05,0
Ohio River,0.681818181818,0.000126936423661,11,4,5,0.00150285542531,0.00015118553588,8
Roone Arledge,0.25,0.000569800569801,2,4,4,0.000601142170123,7.13955489154e-05,0
Database,0.772580645161,0.00867668453082,155,3,5,0.0171325518485,0.00124660768283,1
Broadcast network,0.483333333333,0.000519757822561,15,4,5,0.00150285542531,0.000186902228012,8
National Medal of Technology and Innovation,0.833333333333,0.000113139681733,12,4,5,0.000300571085062,7.19577378616e-05,8
Forms of government,0.888888888889,0.000266892340881,9,4,5,0.000901713255185,0.000184111623684,0
"Studio City, Los Angeles",1.0,0.000133547008547,1,4,4,0.000300571085062,5.63592282544e-05,0
Software release life cycle,0.637931034483,0.000667805035592,29,4,5,0.00330628193568,0.000146111236249,5
Physical address,0.8,0.000168083978529,5,4,5,0.000601142170123,7.65942920481e-05,0
Brightstar Corporation,0.75,0.002149324086,4,3,5,0.000601142170123,7.79049343594e-05,0
Nintendo Switch,0.625,6.03732695812e-05,6,4,5,0.000601142170123,7.5665921071e-05,0
Chicago hip hop,0.357142857143,0.000195129113101,7,4,5,0.000300571085062,8.61228016972e-05,0
Google Hangouts,0.365384615385,0.000741822859083,13,3,5,0.000601142170123,8.15494833766e-05,8
Millward Brown,0.8,0.00103964645465,5,3,5,0.000601142170123,9.02766547455e-05,0
OpenSolaris,0.6,7.23519979907e-05,5,4,5,0.000601142170123,6.33886077689e-05,0
CERN,0.504807692308,0.000683597825649,52,4,5,0.000901713255185,0.000169439304592,9
New York,0.591346153846,0.000671610530701,52,4,5,0.00721370604148,0.000657082163685,9
Control flow,0.75,0.00118846267115,19,4,5,0.00270513976555,0.000199618908379,8
DigitalOcean,1.0,0.00549450549451,1,3,3,0.000300571085062,5.7734669477e-05,0
Water,0.875,0.000158458684064,4,4,5,0.00120228434025,0.00058554501618,0
Chevron Corporation,0.857142857143,2.5229763692e-05,7,4,5,0.000300571085062,7.74102901018e-05,0
Congressional district,0.666666666667,0.000365767414097,3,4,5,0.000601142170123,7.12013732997e-05,0
Subtitle (captioning),1.0,0.000172288209991,7,4,5,0.000901713255185,0.000187633187249,0
X (company),0.180555555556,7.79678792875e-05,9,4,5,0.000601142170123,7.41871462472e-05,0
Information,0.84219858156,0.00338367991839,141,4,5,0.0105199879772,0.00362851292092,4
Executable,0.794943820225,0.00291691073386,89,4,5,0.00450856627592,0.000511257337083,2
Separation of concerns,0.884615384615,0.0022093866126,13,3,5,0.00150285542531,0.000144088681915,8
Object-oriented analysis and design,1.0,0.000209030100334,1,4,4,0.000300571085062,5.69455144062e-05,0
Video on demand,0.625,0.000302348511488,16,4,5,0.00240456868049,0.000223533757657,8
Machine,0.925373134328,0.00122196432592,67,4,5,0.0039074241058,0.00147796188049,2
Film industry,0.8,5.65569434567e-05,10,4,5,0.000901713255185,0.000205097347325,0
USB flash drive,0.5,6.76306036993e-05,6,4,5,0.000601142170123,0.000126593230397,0
Community,0.8,0.000610683958607,15,4,5,0.00120228434025,0.000134084977194,8
Large numbers,0.541666666667,0.00010758044885,6,4,5,0.000901713255185,0.000119065646944,0
Instantiation principle,0.9,0.000174004752452,5,4,5,0.000300571085062,6.85332456014e-05,0
Web browser engine,0.666666666667,0.000491085546251,15,4,5,0.00150285542531,8.66066703509e-05,8
Indian Ocean,0.611111111111,0.000112418954769,18,4,5,0.0039074241058,0.00050504445689,8
Real-time computing,0.839743589744,0.00126430633883,39,4,5,0.00240456868049,0.000487107719785,9
Lenovo Yoga,0.40625,4.1453048887e-05,8,4,5,0.000300571085062,6.05894629638e-05,0
C-treeACE,0.35,0.000263981033212,5,4,5,0.000300571085062,5.79662182607e-05,0
Telephone switchboard,0.857142857143,0.00031072192773,7,4,5,0.000901713255185,0.00020833867008,0
Barcode,0.784090909091,0.000474373108307,22,4,5,0.00150285542531,0.000441314124029,8
Concern (computer science),0.5,0.000325157933854,2,4,5,0.000300571085062,7.16701796452e-05,0
Euro Stoxx 50,0.666666666667,0.000208985296705,6,4,5,0.000901713255185,7.92481277761e-05,0
Tennessee,0.576923076923,0.000143006354834,13,4,5,0.00180342651037,0.000166005730772,8
Shareholder,0.657407407407,0.00153125862368,27,4,5,0.00330628193568,0.00260035497252,5
Software system,0.833333333333,0.00182625906668,39,4,5,0.00210399759543,0.000271944721851,9
Science,0.813953488372,0.00165482285641,43,4,5,0.00811541929666,0.0048257978553,9
Universal suffrage,0.75,2.00852996906e-05,2,4,5,0.000601142170123,0.000114396757355,0
Underwriting,0.866666666667,0.000153678760957,15,4,5,0.00150285542531,0.000235910820609,8
Pattern matching,0.395833333333,8.98465327005e-05,12,4,5,0.000601142170123,6.92244880798e-05,8
Compiler,0.66006097561,0.013466095639,328,3,5,0.0204388337842,0.00162116287463,7
Jainism,0.857142857143,2.03515020449e-05,7,4,5,0.00120228434025,0.000215900285453,0
Academy (educational institution),0.83152173913,0.000228607334796,46,4,5,0.00240456868049,0.000531418522554,9
Installed base,0.614583333333,0.000238401151266,48,4,5,0.000601142170123,9.28346616564e-05,9
Dial-up Internet access,0.475,0.000176521588762,10,4,5,0.00150285542531,0.000196360189318,0
Indus Valley Civilisation,0.45,1.21552857147e-05,5,4,5,0.000601142170123,9.28671718959e-05,0
Rich Internet application,0.666666666667,0.0391800470795,21,2,5,0.00420799519086,0.000193374307493,8
C++,0.693181818182,0.00181299916788,110,4,5,0.00871656146679,0.000326643814918,4
Rhombus,1.0,0.000133547008547,1,4,4,0.000300571085062,5.63592282544e-05,0
Computer engineering,0.95,0.00131755758733,30,4,5,0.00150285542531,0.000763193680024,5
Advertising,0.745283018868,0.00121277242485,53,4,5,0.00871656146679,0.000750318228518,9
List of the largest information technology companies,0.764705882353,7.86339916605e-05,17,4,5,0.000901713255185,0.000132324337748,8
Sam's Club,0.321428571429,7.97510074054e-05,7,4,5,0.000901713255185,0.000116902968286,0
List of tallest buildings,0.7,0.000308742870715,10,4,5,0.00180342651037,0.000133993271669,0
Universal Parks & Resorts,0.375,0.000252622777083,18,4,5,0.00120228434025,0.000113404307677,8
Risk,0.846153846154,0.00129110703889,13,4,5,0.00240456868049,0.000295068328089,8
China–South Korea Free Trade Agreement,0.5,1.8210955711e-05,1,4,4,0.000300571085062,6.04513603048e-05,0
Social networking service,0.718181818182,0.00207394708141,110,3,5,0.00691313495642,0.000499103427403,4
Kwik Witz,0.25,4.10913872452e-05,1,4,4,0.000300571085062,5.39408969982e-05,0
The Walt Disney Company,0.361842105263,0.00349675173528,19,3,5,0.00601142170123,0.000496186771011,8
Chris Dixon,1.0,0.000480769230769,1,4,4,0.000300571085062,5.97233931505e-05,0
Bancroft family,0.5,0.000641025641026,1,4,4,0.000300571085062,7.31651316011e-05,0
List of Internet entrepreneurs,0.392857142857,0.000100636361125,7,4,5,0.000601142170123,8.35641411028e-05,0
Saskatchewan,0.555555555556,0.000111313676111,9,4,5,0.00210399759543,0.00020346704389,0
American frontier,0.722222222222,0.000120331452289,9,4,5,0.00120228434025,0.000125228893474,0
Ivar Giaever,0.7,7.82075174788e-05,5,4,5,0.000300571085062,6.31307939706e-05,0
Sierra Nevada (U.S.),0.454545454545,3.66593935354e-05,11,4,5,0.00150285542531,0.000141361449241,8
Home page,0.473958333333,0.000193428902332,24,4,5,0.000901713255185,8.39525234323e-05,5
Hertz,0.7375,0.00051300917459,20,4,5,0.00330628193568,0.00051837301133,8
MIPS instruction set,0.35,7.9815496192e-05,5,4,5,0.000601142170123,7.56167955599e-05,0
Skype Technologies,0.390625,0.00018208224419,24,4,5,0.000300571085062,7.6023778365e-05,5
Second Life,0.708333333333,8.12236620193e-05,6,4,5,0.000300571085062,5.94754502471e-05,0
Goal,1.0,0.000737593957391,13,4,5,0.00180342651037,0.000722220667976,8
Flag signals,0.857142857143,0.000129099701468,7,4,5,0.000300571085062,0.000126486350846,0
Paris,0.8,0.000382501042452,10,4,5,0.00210399759543,0.000332615901171,0
List of original programs distributed by Netflix,0.333333333333,0.000116999480978,6,4,5,0.000300571085062,6.79352214445e-05,0
Term (logic),0.583333333333,0.00017072770979,3,4,5,0.000601142170123,9.82205844775e-05,0
Oregon,0.458333333333,4.77310134431e-05,12,4,5,0.00180342651037,0.000156296838303,8
Blue Network,0.2875,0.000177242290338,10,4,5,0.000601142170123,7.17122348502e-05,0
Meritocracy,0.5,0.000399147953496,4,4,5,0.000601142170123,8.05964446715e-05,0
Joan Lunden,0.25,0.000118708452042,1,4,4,0.000300571085062,5.97413572725e-05,0
Document,0.811475409836,0.0013301509872,61,4,5,0.00240456868049,0.000186211572559,2
Electronic business,0.833333333333,0.000205893702721,9,4,5,0.000300571085062,5.89549318257e-05,0
Java bytecode,0.713235294118,0.000674202498468,34,4,5,0.00300571085062,0.000156856999732,5
Content management system,0.847222222222,0.00090592313723,36,4,5,0.00270513976555,0.000170240418911,5
Refreshable braille display,0.567307692308,0.000454203158926,26,4,5,0.000901713255185,0.000207411446727,5
Ruby on Rails,0.328125,0.000625852215172,8,4,5,0.00120228434025,8.27049263437e-05,0
Undo,0.6625,0.00013244618553,20,4,5,0.000300571085062,8.19432006968e-05,8
Failure,1.0,0.00051510989011,2,4,5,0.000601142170123,9.24136100055e-05,0
Beacon,0.8125,0.000133785561417,8,4,5,0.000601142170123,0.000200083586488,0
Comparison of webmail providers,0.291666666667,0.000279303298477,12,4,5,0.000300571085062,8.21394005734e-05,8
Preprocessor,0.5,0.00551839618394,23,3,5,0.000901713255185,0.000117424735493,5
Interrupt,0.663793103448,0.00098376347364,29,4,5,0.00210399759543,0.000290110120166,5
Textron,0.40625,3.0081349758e-05,8,4,5,0.000300571085062,6.14299589407e-05,0
Free-Stater (Kansas),0.791666666667,8.80905625339e-05,6,4,5,0.000901713255185,8.01358627196e-05,0
African Americans,0.735294117647,0.000195017473489,17,4,5,0.00360685302074,0.000313472560108,8
Nightline,0.34375,0.00338022317189,4,3,5,0.00270513976555,0.000164972114366,0
Apache Software Foundation,0.525,0.000835038419666,10,4,5,0.00120228434025,0.00010692291058,0
Illinois Waterway,0.333333333333,8.96941973872e-05,6,4,5,0.000300571085062,6.2548872686e-05,0
NEC,0.714285714286,0.000149783309591,14,4,5,0.000901713255185,7.17502243144e-05,8
Affiliate marketing,1.0,5.58918091043e-05,3,4,5,0.000300571085062,7.84416998427e-05,0
3D modeling,0.675925925926,0.000229284782536,27,4,5,0.00150285542531,0.000306354130269,5
Great Migration (African American),0.678571428571,0.000240667287064,14,4,5,0.00150285542531,0.000145133793075,8
Urban park,0.833333333333,4.06486517598e-05,3,4,5,0.000300571085062,6.34834544644e-05,0
Europe,0.834745762712,0.00122150308626,59,4,5,0.0117222723174,0.0026519813349,9
Apple Inc.,0.654554263566,0.0030805666661,258,3,5,0.0222422602946,0.00165716163981,7
Ariane 5,0.666666666667,0.000543727106227,3,4,5,0.000901713255185,0.00011097196934,0
Objective-C,0.404761904762,0.000140051505332,21,4,5,0.00150285542531,0.000108912760268,8
Ticker symbol,0.678571428571,0.000107520198962,14,4,5,0.000901713255185,0.000105503253858,8
IdeaCentre,0.40625,4.1453048887e-05,8,4,5,0.000300571085062,6.05894629638e-05,0
Production (computer science),0.375,0.000275126919864,2,4,5,0.000300571085062,6.12931256685e-05,0
XHTML,0.66095890411,0.00203517397372,73,4,5,0.00300571085062,0.00013654964088,2
Jacquard loom,0.925,0.00065351200552,40,4,5,0.000300571085062,0.000195134125056,9
ITU-T,0.875,0.000532115423081,14,4,5,0.00150285542531,0.000226064995911,8
Wii U,0.578947368421,0.000106879993734,19,4,5,0.00180342651037,0.000172827569249,8
Emacs Lisp,0.5125,0.00011617050928,10,4,5,0.000901713255185,9.06335201258e-05,0
List of Java APIs,0.421296296296,0.000508447924842,27,4,5,0.000601142170123,8.79691804684e-05,5
Natural science,0.782608695652,0.000282894530041,23,4,5,0.00330628193568,0.0027677905299,5
Groupon,0.5,0.00162204645514,17,3,5,0.00120228434025,9.99287307471e-05,8
War of 1812,0.722222222222,0.00011778021812,9,4,5,0.00120228434025,0.000103785086797,0
New Jersey,0.558823529412,0.0001351968592,17,4,5,0.00240456868049,0.000210688143593,8
22 nanometer,0.225,7.07003843822e-05,5,4,5,0.000601142170123,8.24445359978e-05,0
Euro sign,0.647058823529,0.000115758140899,17,4,5,0.00450856627592,0.000101100467269,8
"Springfield, Illinois",0.361111111111,0.000194567877629,9,4,5,0.00120228434025,0.00013992926299,0
Commoditization,0.802631578947,0.00047080978988,38,4,5,0.000901713255185,0.000104168022738,9
C Sharp (programming language),0.658536585366,0.00463854255189,82,3,5,0.00601142170123,0.00021889111838,2
IdeaPad,0.416666666667,5.17258956983e-05,9,4,5,0.000601142170123,7.77639281556e-05,0
Company rule in India,0.85,1.31511001076e-05,5,4,5,0.000601142170123,0.00013168625642,0
"Java Platform, Standard Edition",0.666666666667,0.000102331947355,6,4,5,0.00120228434025,8.07306452989e-05,0
Computer network,0.727157360406,0.00519350508783,197,4,5,0.0159302675083,0.00197875764818,1
Wikipedia,0.646551724138,0.00101112157108,29,4,5,0.00240456868049,0.000214481624642,5
Data access layer,0.833333333333,0.000304963914804,3,4,5,0.000300571085062,6.32135592972e-05,0
National Science Foundation Network,0.84,9.99388327443e-05,25,4,5,0.000901713255185,0.000200725423848,5
Paris Club,1.0,1.8210955711e-05,1,4,4,0.000300571085062,6.04513603048e-05,0
Sed,0.490384615385,0.00022155865552,26,4,5,0.00120228434025,9.43708884941e-05,5
Telephone line,0.833333333333,0.000120617939971,6,4,5,0.00180342651037,0.000171000177894,0
Array data structure,0.5,0.000547944079497,32,4,5,0.0039074241058,0.000243628716313,5
Grocery store,0.714285714286,5.77440039742e-05,7,4,5,0.000901713255185,9.65474082971e-05,0
Content Engineering,0.689655172414,0.00173810985008,29,3,5,0.000300571085062,6.16659818827e-05,5
Abraham Lincoln,0.464285714286,0.000233775182972,14,4,5,0.00270513976555,0.000442813340901,8
Compile time,0.684782608696,0.000720070138399,23,4,5,0.00210399759543,0.000175145333317,5
Economy of the United States,0.530612244898,0.000242750691204,49,4,5,0.00180342651037,0.000704010768083,9
Windows 7,0.673076923077,0.000154133104878,13,4,5,0.00240456868049,9.9817742691e-05,8
List of countries by real GDP growth rate,1.0,1.80935368419e-05,7,4,5,0.000601142170123,0.000160323403245,0
Transport hub,0.666666666667,8.96941973872e-05,6,4,5,0.000300571085062,6.2548872686e-05,0
Video card,0.821428571429,0.0009202861715,56,4,5,0.00300571085062,0.000356842451287,9
Los Angeles,0.64,0.000904419302769,50,4,5,0.0078148482116,0.000480163949516,9
Amazon.com,0.764285714286,0.00132152784263,35,4,5,0.0039074241058,0.000250299068701,5
Syntax (logic),0.771739130435,0.000645401041942,23,4,5,0.000901713255185,0.000407279692206,5
Navy Pier,0.375,0.00024317205082,10,4,5,0.000901713255185,0.000117701890606,0
"Naperville, Illinois",0.583333333333,0.000549751783304,6,4,5,0.000901713255185,0.000105167454907,0
Semi-structured model,0.666666666667,0.000459136822773,3,4,5,0.000300571085062,5.89825033674e-05,0
Proxemics,0.85,0.000335129199357,10,4,5,0.000300571085062,0.000107517558152,0
NewYork–Presbyterian Hospital,0.5,0.000106837606838,1,4,4,0.000300571085062,5.58062589845e-05,0
Computing-Tabulating-Recording Company,0.416666666667,0.000113139681733,12,4,5,0.000300571085062,7.19577378616e-05,8
Expression (mathematics),0.714285714286,0.00040795084546,14,4,5,0.00330628193568,0.000241726828377,8
Silicon,0.665441176471,0.000315815639481,34,4,5,0.00300571085062,0.000949709456943,5
Internet Standard,0.634615384615,0.000555121767728,13,4,5,0.00180342651037,0.000198985777234,8
Terabyte,0.666666666667,0.000207550183694,18,4,5,0.00120228434025,0.000121257137387,8
List of Pennsylvania firsts,0.416666666667,4.06486517598e-05,3,4,5,0.000300571085062,6.34834544644e-05,0
Wall Street,0.5,0.000653278575155,25,4,5,0.00240456868049,0.000518225942829,5
1994 Scotland RAF Chinook crash,1.0,0.000392464678179,2,4,5,0.000601142170123,7.27140842685e-05,0
De jure,0.520833333333,0.00118280681769,6,4,5,0.00120228434025,0.00248067386781,0
Input method,0.65,0.000219932109784,10,4,5,0.000901713255185,7.69062405227e-05,0
Macintosh,0.467696629213,0.000834911199849,89,4,5,0.00510970844605,0.000407992971246,2
Leverage (finance),0.8125,3.0081349758e-05,8,4,5,0.000300571085062,6.14299589407e-05,0
Citadel Broadcasting,0.55,0.000191811054906,10,4,5,0.000601142170123,8.07161972616e-05,0
Christopher Strachey,0.85,6.8180391847e-05,10,4,5,0.000300571085062,5.46819601876e-05,0
"Washington, D.C.",0.563432835821,0.00061590244304,67,4,5,0.00721370604148,0.00172711767722,2
Special Region of Yogyakarta,0.5,9.75473801561e-05,2,4,5,0.000601142170123,7.70787727075e-05,0
Network interface controller,0.794642857143,0.00125378489245,28,3,5,0.00180342651037,0.000160304014391,5
Quebec,0.6875,0.000285908953482,20,4,5,0.00480913736099,0.000722960218534,8
Islamic Golden Age,0.93023255814,0.000677156363633,43,4,5,0.00120228434025,0.000647438237127,9
Software framework,0.792452830189,0.0069453679067,53,3,5,0.00420799519086,0.000270223659941,9
Human-readable medium,0.6875,0.004543148806,62,3,5,0.00210399759543,0.000364736892952,2
Walt Disney Studios (Burbank),0.325,0.000183865613553,5,4,5,0.000901713255185,9.76766310413e-05,0
Warren Buffett,0.7,3.51316654809e-05,10,4,5,0.000901713255185,7.75777676136e-05,0
Culture of South Korea,0.5,1.9611798458e-05,2,4,5,0.000601142170123,6.58658566645e-05,0
Citizen journalism,1.0,0.000267094017094,1,4,4,0.000300571085062,6.18261532687e-05,0
Indie game,0.818181818182,0.000106224282102,11,4,5,0.000601142170123,6.93500977345e-05,8
Korean Wave,0.333333333333,2.54953379953e-05,3,4,5,0.000901713255185,8.28385346243e-05,0
Luxembourg,0.625,0.000273400250136,8,4,5,0.00120228434025,0.000142494434681,0
Daytime Emmy Award,0.375,0.000138493194049,2,4,5,0.000601142170123,6.82056558969e-05,0
Music,0.833333333333,0.000524181281182,15,4,5,0.00300571085062,0.000517447153193,8
Wireless network,0.560344827586,0.000707834532912,29,4,5,0.00240456868049,0.000366053984419,5
Open innovation,0.5,0.000246522800871,3,4,5,0.000300571085062,5.78553940502e-05,0
Robin Roberts (newscaster),0.25,0.000138493194049,2,4,5,0.000601142170123,6.82056558969e-05,0
Systems engineering,0.791666666667,0.000696625807459,12,4,5,0.00210399759543,0.00036989161302,8
ThinkCentre,0.40625,4.1453048887e-05,8,4,5,0.000300571085062,6.05894629638e-05,0
Pound sign,0.617647058824,0.000115542364866,17,4,5,0.00450856627592,0.000100838355084,8
Elevation,0.833333333333,0.000206698927664,6,4,5,0.000601142170123,0.000487705024798,0
